,link,name
0,https://www.mountainproject.com/area/112939370/black-mountain-north,black-mountain-north
1,https://www.mountainproject.com/area/112939364/main-cliff,main-cliff
2,https://www.mountainproject.com/area/110535791/82-main-wall,82-main-wall
3,https://www.mountainproject.com/area/110535801/82-steep-wall,82-steep-wall
4,https://www.mountainproject.com/area/107896818/chapel-crag,chapel-crag
5,https://www.mountainproject.com/area/111195363/october-wall,october-wall
6,https://www.mountainproject.com/area/111836318/the-yawn-wall,the-yawn-wall
7,https://www.mountainproject.com/area/114774920/bat-wall,bat-wall
8,https://www.mountainproject.com/area/114059758/crime-scene-wall,crime-scene-wall
9,https://www.mountainproject.com/area/114059780/grandmas-house-boulder,grandmas-house-boulder
10,https://www.mountainproject.com/area/114774915/neighborhood-ledge,neighborhood-ledge
11,https://www.mountainproject.com/area/114774903/railroad-yard,railroad-yard
12,https://www.mountainproject.com/area/111808961/the-good-boulder,the-good-boulder
13,https://www.mountainproject.com/area/111808948/dirty-crack-area,dirty-crack-area
14,https://www.mountainproject.com/area/111467377/roof-of-rumors-boulder,roof-of-rumors-boulder
15,https://www.mountainproject.com/area/112912709/ships-prow,ships-prow
16,https://www.mountainproject.com/area/111467369/spook-boulder,spook-boulder
17,https://www.mountainproject.com/area/110531084/cats-ass-wall,cats-ass-wall
18,https://www.mountainproject.com/area/110531077/dwarf-wall,dwarf-wall
19,https://www.mountainproject.com/area/110531081/schoolhousemain-quarry,schoolhousemain-quarry
20,https://www.mountainproject.com/area/109675775/left-end,left-end
21,https://www.mountainproject.com/area/109675793/marrow-wall,marrow-wall
22,https://www.mountainproject.com/area/109675923/middle-cliff-routes,middle-cliff-routes
23,https://www.mountainproject.com/area/109675916/moose-bones-area,moose-bones-area
24,https://www.mountainproject.com/area/111868269/radius-wall,radius-wall
25,https://www.mountainproject.com/area/109675906/solstice-slab,solstice-slab
26,https://www.mountainproject.com/area/109675930/tradisfaction-wall,tradisfaction-wall
27,https://www.mountainproject.com/area/111907020/granite-wall,granite-wall
28,https://www.mountainproject.com/area/107301960/satellite-wall,satellite-wall
29,https://www.mountainproject.com/area/107302801/the-main-cliff,the-main-cliff
30,https://www.mountainproject.com/area/111907010/upper-bone,upper-bone
31,https://www.mountainproject.com/area/107814583/cave-area,cave-area
32,https://www.mountainproject.com/area/115176805/honey-hollow-river-boulder,honey-hollow-river-boulder
33,https://www.mountainproject.com/area/107814591/roadside-boulders,roadside-boulders
34,https://www.mountainproject.com/area/107814595/split-boulder,split-boulder
35,https://www.mountainproject.com/area/108326341/diamond-boulder,diamond-boulder
36,https://www.mountainproject.com/area/108390184/triple-e-boulder,triple-e-boulder
37,https://www.mountainproject.com/area/108326758/pd-boulder,pd-boulder
38,https://www.mountainproject.com/area/108334261/peregrine-prow,peregrine-prow
39,https://www.mountainproject.com/area/108375034/shoe-boulder,shoe-boulder
40,https://www.mountainproject.com/area/108326323/first-set,first-set
41,https://www.mountainproject.com/area/108326719/second-set,second-set
42,https://www.mountainproject.com/area/110802568/guides-wall,guides-wall
